Unit ID,Unit Name,Faction,Movement,Toughness,Save,Invunl Save,Wounds,Leadership,OC,Points,Model Count
53,Lifta Wagon,Orks,10.0,10.0,3.0,6.0,16.0,7.0,5.0,135.0,1
54,Big Trakk,Orks,12.0,9.0,4.0,6.0,12.0,7.0,3.0,90.0,1
55,Kannonwagon,Orks,12.0,10.0,4.0,6.0,16.0,7.0,4.0,115.0,1
56,Kill Tank,Orks,12.0,12.0,3.0,,24.0,6.0,10.0,295.0,1
57,Chinork Warkopta,Orks,14.0,8.0,4.0,6.0,10.0,7.0,2.0,105.0,1
59,Gargantuan Squiggoth,Orks,10.0,13.0,3.0,,30.0,7.0,12.0,440.0,1
1385,Grot Bomm Launcha,Orks,12.0,6.0,4.0,6.0,6.0,7.0,2.0,50.0,1
1386,Attack Fighta,Orks,20.0,9.0,3.0,6.0,10.0,7.0,0.0,100.0,1
1387,Fighta-bommer,Orks,20.0,9.0,3.0,6.0,12.0,7.0,0.0,100.0,1
1388,Deff Rolla Battle Fortress,Orks,10.0,12.0,3.0,6.0,22.0,7.0,8.0,250.0,1
1389,Kill Krusha,Orks,10.0,12.0,3.0,6.0,22.0,7.0,8.0,230.0,1
1536,Big Mek With Shokk Attack Gun,Orks,6.0,5.0,4.0,,5.0,7.0,1.0,80.0,1
1537,Deffkilla Wartrike,Orks,12.0,6.0,4.0,5.0,9.0,6.0,3.0,80.0,1
1538,Kustom Boosta-blasta,Orks,12.0,7.0,4.0,6.0,9.0,7.0,3.0,70.0,1
1539,Shokkjump Dragsta,Orks,12.0,7.0,4.0,6.0,9.0,7.0,3.0,70.0,1
1540,Boomdakka Snazzwagon,Orks,12.0,7.0,4.0,6.0,9.0,7.0,3.0,70.0,1
1541,Megatrakk Scrapjet,Orks,12.0,7.0,4.0,6.0,9.0,7.0,3.0,75.0,1
1542,Rukkatrukk Squigbuggy,Orks,12.0,7.0,4.0,6.0,9.0,7.0,3.0,95.0,1
1545,Mekboy Workshop,Orks,,9.0,4.0,,10.0,7.0,0.0,80.0,1
1993,Da Red Gobbo,Orks,6.0,2.0,5.0,,3.0,7.0,1.0,40.0,1
2080,Big Mek With Kustom Force Field,Orks,6.0,5.0,4.0,,4.0,7.0,1.0,55.0,1
2453,Mega Dread,Orks,8.0,10.0,2.0,6.0,16.0,7.0,5.0,225.0,1
2488,Zodgrod Wortsnagga,Orks,6.0,5.0,5.0,,5.0,7.0,1.0,90.0,1
2489,Beastboss,Orks,6.0,5.0,4.0,5.0,6.0,6.0,1.0,80.0,1
2490,Beastboss On Squigosaur,Orks,10.0,8.0,3.0,5.0,8.0,6.0,3.0,110.0,1
2491,Painboss,Orks,6.0,5.0,4.0,,4.0,7.0,1.0,70.0,1
2492,Wurrboy,Orks,6.0,5.0,5.0,,4.0,7.0,1.0,60.0,1
2493,Mozrog Skragbad,Orks,10.0,8.0,3.0,4.0,8.0,6.0,3.0,145.0,1
2494,Beast Snagga Boyz,Orks,6.0,5.0,5.0,,2.0,7.0,2.0,190.0,19
2496,Squighog Boyz,Orks,10.0,7.0,4.0,,4.0,7.0,2.0,300.0,6
2497,Kill Rig,Orks,10.0,10.0,3.0,,16.0,7.0,5.0,155.0,1
2498,Hunta Rig,Orks,10.0,10.0,3.0,,16.0,7.0,5.0,135.0,1
2499,Big’ed Bossbunka,Orks,,10.0,3.0,,12.0,7.0,0.0,135.0,1
2736,Deffkoptas With Big Shootas,Orks,12.0,6.0,4.0,6.0,4.0,7.0,2.0,130.0,3
3691,Da Red Gobbo’s Surprise,Orks,6.0,2.0,5.0,4.0,3.0,7.0,1.0,40.0,1
3692,Grotmas Gitz,Orks,10.0,3.0,4.0,,5.0,7.0,2.0,40.0,1
3707,Big Mek,Orks,6.0,5.0,3.0,,6.0,7.0,1.0,70.0,1
3709,Ufthak Blackhawk,Orks,6.0,5.0,4.0,5.0,6.0,6.0,1.0,70.0,1
3861,Breaka Boyz,Orks,6.0,5.0,4.0,,2.0,7.0,1.0,140.0,5
855,Knight Paladin,Imperial Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,375.0,1
856,Knight Errant,Imperial Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,375.0,1
857,Knight Warden,Imperial Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,385.0,1
858,Knight Gallant,Imperial Knights,12.0,11.0,3.0,5.0,26.0,6.0,10.0,375.0,1
859,Knight Crusader,Imperial Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,395.0,1
860,Acastus Knight Porphyrion,Imperial Knights,8.0,13.0,2.0,5.0,30.0,6.0,10.0,700.0,1
861,Cerastus Knight Acheron,Imperial Knights,12.0,11.0,3.0,5.0,28.0,6.0,10.0,395.0,1
862,Cerastus Knight Atrapos,Imperial Knights,12.0,11.0,3.0,5.0,28.0,6.0,10.0,405.0,1
863,Cerastus Knight Castigator,Imperial Knights,12.0,11.0,3.0,5.0,28.0,6.0,10.0,395.0,1
864,Cerastus Knight Lancer,Imperial Knights,14.0,11.0,3.0,4.0,28.0,6.0,10.0,395.0,1
865,Questoris Knight Magaera,Imperial Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,385.0,1
866,Questoris Knight Styrix,Imperial Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,385.0,1
1481,Armiger Helverin,Imperial Knights,12.0,9.0,3.0,5.0,14.0,7.0,6.0,140.0,1
1482,Armiger Warglaive,Imperial Knights,12.0,9.0,3.0,5.0,14.0,7.0,6.0,140.0,1
1483,Knight Preceptor,Imperial Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,365.0,1
1484,Canis Rex,Imperial Knights,10.0,11.0,3.0,5.0,26.0,5.0,10.0,415.0,1
1485,Knight Castellan,Imperial Knights,8.0,12.0,3.0,5.0,28.0,6.0,10.0,410.0,1
1486,Knight Valiant,Imperial Knights,8.0,12.0,3.0,5.0,28.0,6.0,10.0,410.0,1
1664,Acastus Knight Asterius,Imperial Knights,8.0,13.0,2.0,5.0,30.0,6.0,10.0,765.0,1
2769,Armiger Moirax,Imperial Knights,12.0,9.0,3.0,5.0,14.0,7.0,6.0,150.0,1
2770,Sir Hekhtur,Imperial Knights,6.0,3.0,4.0,,3.0,5.0,1.0,,1
3839,Imperial Knights Tech-priest Dominus,Imperial Knights,6.0,4.0,2.0,5.0,4.0,7.0,1.0,65.0,1
3840,Imperial Knights Tech-priest Manipulus,Imperial Knights,6.0,4.0,2.0,5.0,4.0,7.0,1.0,60.0,1
3841,Imperial Knights Skitarii Marshal,Imperial Knights,6.0,3.0,4.0,5.0,3.0,6.0,1.0,35.0,1
3842,Imperial Knights Skitarii Rangers,Imperial Knights,6.0,3.0,4.0,5.0,1.0,7.0,2.0,85.0,9
3843,Imperial Knights Skitarii Vanguard,Imperial Knights,6.0,3.0,4.0,5.0,1.0,7.0,2.0,95.0,9
1094,Chaos Cerastus Knight Acheron,Chaos Knights,12.0,11.0,3.0,5.0,28.0,6.0,10.0,385.0,1
1095,Chaos Cerastus Knight Lancer,Chaos Knights,14.0,11.0,3.0,4.0,28.0,6.0,10.0,385.0,1
1096,Chaos Cerastus Knight Castigator,Chaos Knights,12.0,11.0,3.0,5.0,28.0,6.0,10.0,385.0,1
1097,Chaos Cerastus Knight Atrapos,Chaos Knights,12.0,11.0,3.0,5.0,28.0,6.0,10.0,395.0,1
1098,Chaos Questoris Knight Magaera,Chaos Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,375.0,1
1099,Chaos Acastus Knight Porphyrion,Chaos Knights,8.0,13.0,2.0,5.0,30.0,6.0,10.0,700.0,1
1100,Chaos Questoris Knight Styrix,Chaos Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,375.0,1
1658,Knight Despoiler,Chaos Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,375.0,1
1659,Knight Tyrant,Chaos Knights,8.0,12.0,3.0,5.0,28.0,6.0,10.0,410.0,1
1660,Knight Desecrator,Chaos Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,365.0,1
1661,Knight Rampager,Chaos Knights,12.0,11.0,3.0,5.0,26.0,6.0,10.0,365.0,1
1662,Chaos Acastus Knight Asterius,Chaos Knights,8.0,13.0,2.0,5.0,30.0,6.0,10.0,765.0,1
1663,War Dog Moirax,Chaos Knights,12.0,10.0,3.0,5.0,12.0,7.0,8.0,150.0,1
2562,War Dog Executioner,Chaos Knights,12.0,9.0,3.0,5.0,14.0,7.0,6.0,130.0,1
2563,War Dog Stalker,Chaos Knights,12.0,9.0,3.0,5.0,14.0,7.0,6.0,140.0,1
2564,War Dog Karnivore,Chaos Knights,14.0,9.0,3.0,5.0,14.0,7.0,6.0,150.0,1
2565,War Dog Brigand,Chaos Knights,12.0,9.0,3.0,5.0,14.0,7.0,6.0,140.0,1
2566,War Dog Huntsman,Chaos Knights,12.0,9.0,3.0,5.0,14.0,7.0,6.0,140.0,1
2567,Knight Abominant,Chaos Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,355.0,1
3844,Chaos Knights Cultist Firebrand,Chaos Knights,6.0,4.0,4.0,,4.0,6.0,1.0,45.0,1
3845,Chaos Knights Dark Commune,Chaos Knights,6.0,3.0,6.0,,4.0,6.0,1.0,90.0,2
3846,Chaos Knights Traitor Enforcer,Chaos Knights,6.0,6.0,5.0,,4.0,7.0,1.0,55.0,1
3847,Chaos Knights Renegade Enforcer,Chaos Knights,6.0,3.0,5.0,5.0,3.0,6.0,1.0,65.0,1
3848,Chaos Knights Rogue Psyker,Chaos Knights,6.0,3.0,5.0,,3.0,7.0,1.0,60.0,1
3849,Chaos Knights Cultist Mob,Chaos Knights,6.0,3.0,6.0,,1.0,7.0,1.0,100.0,19
3850,Chaos Knights Cultist Mob with Firearms,Chaos Knights,6.0,3.0,6.0,,1.0,7.0,1.0,100.0,19
3851,Chaos Knights Accursed Cultists,Chaos Knights,6.0,4.0,6.0,,3.0,7.0,1.0,195.0,10
3852,Chaos Knights Fellgor Beastmen,Chaos Knights,6.0,4.0,5.0,,1.0,7.0,1.0,70.0,9
3853,Chaos Knights Traitor Guardsmen Squad,Chaos Knights,6.0,3.0,5.0,,1.0,7.0,2.0,70.0,9
3854,Chaos Knights Gellerpox Infected,Chaos Knights,5.0,5.0,6.0,,4.0,7.0,1.0,125.0,4
3855,Chaos Knights Mutoid Vermin,Chaos Knights,8.0,2.0,7.0,,1.0,8.0,0.0,85.0,16
3856,Chaos Knights Negavolt Cultists,Chaos Knights,6.0,3.0,7.0,5.0,1.0,7.0,1.0,55.0,4
3857,Chaos Knights Renegade Heavy Weapons Squad,Chaos Knights,6.0,3.0,5.0,,2.0,7.0,2.0,75.0,3
3858,Chaos Knights Renegade Ogryn Beast Handler,Chaos Knights,6.0,6.0,5.0,,4.0,7.0,1.0,70.0,3
3859,Chaos Knights Renegade Ogryn Brutes,Chaos Knights,6.0,6.0,5.0,,3.0,7.0,1.0,95.0,3
3860,Chaos Knights Renegade Plague Ogryns,Chaos Knights,5.0,7.0,5.0,,3.0,7.0,1.0,95.0,3
4134,Knight Ruinator,Chaos Knights,10.0,11.0,3.0,5.0,26.0,6.0,10.0,375.0,1
60,Apothecary Biologis,Space Marines,5.0,6.0,3.0,,5.0,6.0,3.0,70.0,1
61,Assault Squad,Space Marines,6.0,4.0,3.0,,2.0,6.0,1.0,190.0,9
63,Apothecary On Bike,Space Marines,12.0,5.0,3.0,,5.0,6.0,2.0,65.0,1
64,Assault Squad With Jump Packs,Space Marines,12.0,4.0,3.0,,2.0,6.0,1.0,230.0,9
65,Space Marines Land Raider,Space Marines,10.0,12.0,2.0,,16.0,6.0,5.0,220.0,1
66,Space Marines Land Raider Crusader,Space Marines,12.0,12.0,2.0,,16.0,6.0,5.0,220.0,1
67,Land Raider Excelsior,Space Marines,10.0,12.0,2.0,5.0,16.0,6.0,5.0,310.0,1
68,Suppressor Squad,Space Marines,12.0,4.0,3.0,,2.0,6.0,1.0,75.0,2
70,Tactical Squad,Space Marines,6.0,4.0,3.0,,2.0,6.0,2.0,140.0,9
71,Bladeguard Veteran Squad,Space Marines,6.0,4.0,3.0,4.0,3.0,6.0,1.0,170.0,5
72,Caestus Assault Ram,Space Marines,20.0,10.0,3.0,,18.0,6.0,0.0,215.0,1
73,Captain,Space Marines,6.0,4.0,3.0,4.0,5.0,6.0,1.0,80.0,1
76,Lieutenant With Combi-weapon,Space Marines,6.0,4.0,3.0,,4.0,6.0,1.0,70.0,1
79,Librarian In Terminator Armour,Space Marines,5.0,5.0,2.0,4.0,5.0,6.0,1.0,75.0,1
81,Captain Sicarius,Space Marines,6.0,4.0,2.0,4.0,5.0,6.0,1.0,85.0,1
83,Captain With Jump Pack,Space Marines,12.0,4.0,3.0,4.0,5.0,6.0,1.0,75.0,1
84,Space Marines Stormhawk Interceptor,Space Marines,20.0,9.0,3.0,,10.0,6.0,0.0,155.0,1
85,Rhino Primaris,Space Marines,12.0,9.0,3.0,,10.0,6.0,3.0,95.0,1
86,Firestrike Servo-turrets,Space Marines,3.0,6.0,2.0,,6.0,6.0,2.0,150.0,2
87,Drop Pod,Space Marines,,7.0,3.0,,8.0,6.0,0.0,70.0,1
91,Ballistus Dreadnought,Space Marines,8.0,10.0,2.0,,12.0,6.0,4.0,150.0,1
92,Space Marines Sicaran Venator,Space Marines,10.0,11.0,2.0,,14.0,6.0,4.0,220.0,1
93,Space Marines Typhon,Space Marines,10.0,12.0,2.0,,18.0,6.0,6.0,385.0,1
94,Chaplain On Bike,Space Marines,12.0,5.0,3.0,4.0,5.0,5.0,1.0,75.0,1
95,Ultramarines Honour Guard,Space Marines,6.0,4.0,2.0,,2.0,6.0,1.0,155.0,2
96,Carab Culln The Risen,Space Marines,8.0,10.0,2.0,5.0,12.0,6.0,4.0,250.0,1
97,Hammerfall Bunker,Space Marines,,12.0,2.0,,14.0,6.0,0.0,175.0,1
98,Tarantula Sentry Battery,Space Marines,,6.0,3.0,,4.0,6.0,1.0,90.0,1
99,Tarantula Air Defence Battery,Space Marines,,5.0,3.0,,4.0,7.0,0.0,70.0,1
103,Eradicator Squad,Space Marines,5.0,6.0,3.0,,3.0,6.0,1.0,200.0,5
104,Relic Terminator Squad,Space Marines,5.0,5.0,2.0,4.0,3.0,6.0,1.0,400.0,9
107,Javelin Attack Speeder,Space Marines,14.0,8.0,3.0,,9.0,6.0,3.0,110.0,1
110,Space Marines Rapier Carrier,Space Marines,3.0,6.0,2.0,,6.0,6.0,2.0,100.0,1
111,Mortis Dreadnought,Space Marines,6.0,9.0,2.0,,8.0,6.0,3.0,130.0,1
112,Chaplain With Jump Pack,Space Marines,12.0,4.0,3.0,4.0,4.0,5.0,1.0,75.0,1
113,Space Marines Storm Eagle Gunship,Space Marines,20.0,10.0,3.0,,18.0,6.0,0.0,255.0,1
114,Storm Speeder Hammerstrike,Space Marines,14.0,9.0,3.0,,11.0,6.0,3.0,125.0,1
115,Chaplain In Terminator Armour,Space Marines,5.0,5.0,2.0,4.0,5.0,5.0,1.0,75.0,1
116,Bike Squad,Space Marines,12.0,5.0,3.0,,5.0,6.0,2.0,160.0,5
117,Dreadnought,Space Marines,6.0,9.0,2.0,,8.0,6.0,3.0,135.0,1
118,Terminator Assault Squad,Space Marines,5.0,5.0,2.0,4.0,3.0,6.0,1.0,360.0,9
119,Librarian In Phobos Armour,Space Marines,6.0,4.0,3.0,,4.0,6.0,1.0,70.0,1
120,Venerable Dreadnought (Legendary),Space Marines,6.0,9.0,2.0,,8.0,6.0,3.0,165.0,1
121,Uriel Ventris,Space Marines,6.0,4.0,3.0,4.0,5.0,6.0,1.0,95.0,1
122,Dreadnought Drop Pod,Space Marines,,7.0,3.0,,8.0,6.0,2.0,75.0,1
123,Space Marines Sicaran Punisher,Space Marines,10.0,11.0,2.0,,14.0,6.0,4.0,220.0,1
124,Storm Speeder Hailstrike,Space Marines,14.0,9.0,3.0,,11.0,6.0,3.0,115.0,1
125,Inceptor Squad,Space Marines,10.0,6.0,3.0,,3.0,6.0,1.0,240.0,5
126,Infernus Squad,Space Marines,6.0,4.0,3.0,,2.0,6.0,1.0,180.0,9
127,Iron Father Feirros,Space Marines,5.0,6.0,2.0,,6.0,6.0,1.0,95.0,1
128,Infiltrator Squad,Space Marines,6.0,4.0,3.0,,2.0,6.0,1.0,200.0,9
129,Space Marines Razorback,Space Marines,12.0,9.0,3.0,,10.0,6.0,2.0,95.0,1
131,Space Marines Leviathan Dreadnought,Space Marines,8.0,10.0,2.0,5.0,12.0,6.0,4.0,215.0,1
132,Land Speeder Storm,Space Marines,14.0,7.0,4.0,,7.0,6.0,1.0,70.0,1
134,Astartes Servitors,Space Marines,6.0,4.0,4.0,6.0,1.0,8.0,0.0,55.0,4
135,Captain In Terminator Armour,Space Marines,5.0,5.0,2.0,4.0,6.0,6.0,1.0,95.0,1
136,Brutalis Dreadnought,Space Marines,8.0,10.0,2.0,,12.0,6.0,4.0,160.0,1
137,Scout Bike Squad,Space Marines,12.0,5.0,4.0,,3.0,6.0,2.0,150.0,5
138,Roboute Guilliman,Space Marines,8.0,9.0,2.0,4.0,10.0,5.0,4.0,340.0,1
139,Thunderhawk Gunship,Space Marines,20.0,12.0,2.0,,30.0,6.0,0.0,840.0,1
140,Techmarine,Space Marines,6.0,4.0,2.0,,4.0,6.0,1.0,55.0,1
146,Hunter,Space Marines,9.0,11.0,3.0,,11.0,6.0,3.0,100.0,1
147,Vanguard Veteran Squad With Jump Packs,Space Marines,12.0,4.0,3.0,,2.0,6.0,1.0,190.0,9
148,Imperial Space Marine,Space Marines,6.0,4.0,3.0,,4.0,6.0,1.0,40.0,1
151,Commander Dante,Space Marines,12.0,4.0,2.0,4.0,6.0,6.0,1.0,120.0,1
152,Captain Tycho,Space Marines,6.0,4.0,2.0,4.0,5.0,6.0,1.0,75.0,1
153,Tycho The Lost,Space Marines,6.0,4.0,2.0,4.0,4.0,6.0,1.0,90.0,1
154,Librarian Dreadnought,Space Marines,8.0,9.0,2.0,,8.0,6.0,3.0,170.0,1
155,Chief Librarian Mephiston,Space Marines,7.0,5.0,2.0,5.0,6.0,6.0,1.0,120.0,1
156,The Sanguinor,Space Marines,12.0,4.0,2.0,4.0,7.0,6.0,1.0,140.0,1
157,Astorath,Space Marines,12.0,4.0,2.0,4.0,5.0,5.0,1.0,95.0,1
158,Sanguinary Priest,Space Marines,6.0,4.0,3.0,,4.0,6.0,1.0,75.0,1
159,Sanguinary Priest On Bike,Space Marines,12.0,5.0,3.0,,5.0,6.0,2.0,135.0,1
160,Brother Corbulo,Space Marines,6.0,4.0,3.0,,4.0,6.0,1.0,75.0,1
164,Lemartes,Space Marines,12.0,4.0,3.0,4.0,4.0,5.0,1.0,100.0,1
165,Sanguinary Guard,Space Marines,12.0,4.0,2.0,4.0,3.0,6.0,1.0,260.0,6
166,Death Company Dreadnought,Space Marines,8.0,10.0,2.0,,12.0,6.0,4.0,160.0,1
167,Furioso Dreadnought,Space Marines,8.0,9.0,2.0,,8.0,6.0,3.0,150.0,1
168,Baal Predator,Space Marines,12.0,10.0,3.0,,11.0,6.0,3.0,125.0,1
169,Gabriel Seth,Space Marines,6.0,4.0,3.0,4.0,6.0,6.0,1.0,90.0,1
218,Azrael,Space Marines,6.0,4.0,2.0,4.0,6.0,6.0,1.0,115.0,1
219,Belial,Space Marines,5.0,5.0,2.0,4.0,6.0,6.0,1.0,85.0,1
225,Asmodai,Space Marines,6.0,4.0,3.0,4.0,4.0,5.0,1.0,70.0,1
226,Ezekiel,Space Marines,6.0,4.0,2.0,4.0,4.0,6.0,1.0,75.0,1
230,Deathwing Terminator Squad,Space Marines,5.0,5.0,2.0,4.0,3.0,6.0,1.0,360.0,9
231,Deathwing Knights,Space Marines,5.0,5.0,2.0,4.0,4.0,6.0,1.0,250.0,4
238,Ravenwing Darkshroud,Space Marines,14.0,8.0,3.0,5.0,10.0,6.0,3.0,100.0,1
239,Nephilim Jetfighter,Space Marines,20.0,8.0,3.0,5.0,11.0,6.0,0.0,195.0,1
240,Ravenwing Dark Talon,Space Marines,20.0,8.0,3.0,5.0,11.0,6.0,0.0,210.0,1
241,Ravenwing Black Knights,Space Marines,12.0,5.0,3.0,5.0,3.0,6.0,2.0,180.0,5
242,Land Speeder Vengeance,Space Marines,14.0,8.0,3.0,5.0,10.0,6.0,3.0,120.0,1
282,Logan Grimnar,Space Marines,6.0,5.0,2.0,4.0,8.0,6.0,1.0,110.0,1
285,Ragnar Blackmane,Space Marines,7.0,4.0,3.0,4.0,5.0,6.0,1.0,100.0,1
292,Njal Stormcaller,Space Marines,7.0,4.0,3.0,4.0,4.0,6.0,1.0,85.0,1
297,Ulrik The Slayer,Space Marines,7.0,4.0,3.0,4.0,4.0,5.0,1.0,70.0,1
302,Bjorn The Fell-handed,Space Marines,9.0,9.0,2.0,5.0,8.0,6.0,3.0,170.0,1
303,Blood Claws,Space Marines,7.0,4.0,3.0,,2.0,6.0,2.0,285.0,19
305,Grey Hunters,Space Marines,7.0,4.0,3.0,,2.0,6.0,3.0,180.0,9
306,Iron Priest,Space Marines,7.0,4.0,2.0,,4.0,6.0,1.0,60.0,1
308,Iron Priest On Thunderwolf,Space Marines,10.0,6.0,2.0,,5.0,6.0,2.0,95.0,1
311,Wulfen,Space Marines,9.0,6.0,4.0,,2.0,7.0,0.0,170.0,10
314,Murderfang,Space Marines,9.0,9.0,2.0,,8.0,6.0,0.0,160.0,1
317,Arjac Rockfist,Space Marines,6.0,5.0,2.0,4.0,6.0,6.0,1.0,105.0,1
318,Wolf Guard Terminators,Space Marines,6.0,5.0,2.0,4.0,3.0,6.0,1.0,340.0,9
322,Thunderwolf Cavalry,Space Marines,12.0,6.0,3.0,,4.0,6.0,2.0,230.0,5
323,Fenrisian Wolves,Space Marines,10.0,4.0,6.0,,1.0,8.0,0.0,80.0,10
358,Space Marines Corvus Blackstar,Space Marines,20.0,10.0,3.0,,14.0,6.0,0.0,180.0,1
1153,Space Marines Cerberus,Space Marines,10.0,12.0,2.0,,18.0,6.0,6.0,285.0,1
1154,Vanguard Veteran Squad,Space Marines,6.0,4.0,3.0,,2.0,6.0,1.0,240.0,9
1156,Invictor Tactical Warsuit,Space Marines,8.0,8.0,3.0,,12.0,6.0,4.0,125.0,1
1157,Intercessor Squad,Space Marines,6.0,4.0,3.0,,2.0,6.0,2.0,160.0,9
1158,Invader ATV,Space Marines,12.0,5.0,3.0,,8.0,6.0,2.0,60.0,1
1159,Incursor Squad,Space Marines,6.0,4.0,3.0,,2.0,6.0,1.0,160.0,9
1160,Scout Squad,Space Marines,6.0,4.0,4.0,,2.0,6.0,1.0,140.0,9
1161,Sicaran Arcus,Space Marines,10.0,11.0,2.0,,14.0,6.0,4.0,200.0,1
1162,Sergeant Telion,Space Marines,6.0,4.0,4.0,,3.0,6.0,1.0,70.0,1
1163,Sicaran Omega,Space Marines,10.0,11.0,2.0,,14.0,6.0,4.0,235.0,1
1164,Thunderfire Cannon,Space Marines,3.0,6.0,2.0,,6.0,6.0,2.0,90.0,1
1165,Bladeguard Ancient,Space Marines,6.0,4.0,3.0,4.0,4.0,6.0,1.0,45.0,1
1166,Company Veterans On Bikes,Space Marines,12.0,5.0,3.0,,2.0,6.0,2.0,275.0,4
1167,Company Champion On Bike,Space Marines,12.0,5.0,3.0,4.0,5.0,6.0,2.0,60.0,1
1168,Land Speeder Tempest,Space Marines,14.0,8.0,3.0,,7.0,6.0,2.0,95.0,1
1169,Land Speeder Tornado,Space Marines,14.0,7.0,3.0,,6.0,6.0,2.0,95.0,1
1172,Captain In Gravis Armour,Space Marines,5.0,6.0,3.0,4.0,6.0,6.0,1.0,80.0,1
1174,Chaplain,Space Marines,6.0,4.0,3.0,4.0,4.0,5.0,1.0,60.0,1
1175,Space Marines Kratos,Space Marines,10.0,12.0,2.0,,18.0,6.0,6.0,265.0,1
1177,Heavy Intercessor Squad,Space Marines,5.0,6.0,3.0,,3.0,6.0,2.0,200.0,9
1178,Vindicator Laser Destroyer,Space Marines,9.0,11.0,2.0,,11.0,6.0,3.0,175.0,1
1179,Space Marines Sokar-pattern Stormbird,Space Marines,20.0,13.0,2.0,4.0,40.0,6.0,0.0,1100.0,1
1182,Ancient On Bike,Space Marines,12.0,5.0,3.0,,5.0,6.0,2.0,90.0,1
1183,Terminator Squad,Space Marines,5.0,5.0,2.0,4.0,3.0,6.0,1.0,340.0,9
1184,Terminus Ultra,Space Marines,10.0,12.0,2.0,,16.0,6.0,5.0,285.0,1
1185,Space Marines Sicaran Battle Tank,Space Marines,10.0,11.0,2.0,,14.0,6.0,4.0,220.0,1
1188,Vindicator,Space Marines,9.0,11.0,2.0,,11.0,6.0,3.0,185.0,1
1189,Space Marines Mastodon,Space Marines,9.0,14.0,2.0,,30.0,6.0,12.0,610.0,1
1190,Space Marines Stormtalon Gunship,Space Marines,20.0,8.0,3.0,,10.0,6.0,0.0,165.0,1
1191,Space Marines Stormraven Gunship,Space Marines,20.0,10.0,3.0,,14.0,6.0,0.0,280.0,1
1192,Chaplain Venerable Dreadnought,Space Marines,6.0,9.0,2.0,5.0,8.0,6.0,3.0,150.0,1
1193,Centurion Devastator Squad,Space Marines,4.0,7.0,2.0,,4.0,6.0,2.0,330.0,5
1344,Librarian With Jump Pack,Space Marines,12.0,4.0,3.0,,4.0,6.0,1.0,75.0,1
1345,Lieutenant In Reiver Armour,Space Marines,6.0,4.0,3.0,,4.0,6.0,1.0,55.0,1
1346,Lieutenant,Space Marines,6.0,4.0,3.0,,4.0,6.0,1.0,65.0,1
1347,Land Raider Prometheus,Space Marines,10.0,12.0,2.0,,16.0,6.0,5.0,275.0,1
1348,Librarian On Bike,Space Marines,12.0,5.0,3.0,,5.0,6.0,2.0,80.0,1
1423,Ravenwing Talonmaster,Space Marines,16.0,7.0,3.0,5.0,6.0,6.0,2.0,105.0,1
1523,Scout Sniper Squad,Space Marines,6.0,4.0,4.0,,2.0,6.0,1.0,150.0,9
1524,Sergeant Chronus,Space Marines,6.0,4.0,2.0,,3.0,6.0,1.0,75.0,1
1527,Techmarine On Bike,Space Marines,12.0,5.0,3.0,,5.0,6.0,2.0,110.0,1
1606,Assault Intercessor Squad,Space Marines,6.0,4.0,3.0,,2.0,6.0,2.0,150.0,9
1607,Space Marines Land Raider Achilles,Space Marines,10.0,12.0,2.0,4.0,16.0,6.0,5.0,285.0,1
1608,Space Marines Land Raider Proteus,Space Marines,12.0,12.0,2.0,,16.0,6.0,5.0,250.0,1
1609,Space Marines Fire Raptor Gunship,Space Marines,20.0,10.0,3.0,,18.0,6.0,0.0,290.0,1
1610,Storm Speeder Thunderstrike,Space Marines,14.0,9.0,3.0,,11.0,6.0,3.0,150.0,1
1611,Chief Librarian Tigurius,Space Marines,6.0,4.0,3.0,4.0,4.0,6.0,1.0,75.0,1
1666,Space Marines Falchion,Space Marines,9.0,13.0,2.0,,24.0,6.0,8.0,515.0,1
1667,Gladiator Reaper,Space Marines,10.0,10.0,3.0,,12.0,6.0,3.0,160.0,1
1668,Eliminator Squad,Space Marines,6.0,4.0,3.0,,2.0,6.0,1.0,85.0,2
1825,Gladiator Valiant,Space Marines,10.0,10.0,3.0,,12.0,6.0,3.0,150.0,1
1991,Space Marines Terrax-pattern Termite,Space Marines,8.0,10.0,3.0,,14.0,6.0,2.0,200.0,1
1997,Death Company Marines,Space Marines,6.0,4.0,3.0,,2.0,6.0,1.0,160.0,10
2076,Attack Bike Squad,Space Marines,12.0,5.0,3.0,,5.0,6.0,2.0,165.0,3
2098,Hellblaster Squad,Space Marines,6.0,4.0,3.0,,2.0,6.0,1.0,220.0,9
2099,Aggressor Squad,Space Marines,5.0,6.0,3.0,,3.0,6.0,1.0,200.0,5
